pair_id,subject_id,axis,positive_earlier_calc,polarity,year,benchmark__control_score,regime__signed__elemental_environment_shift,regime__active__elemental_environment_shift,regime__ambiguous__elemental_environment_shift,regime__signed__yong_xiang_support_shift,regime__active__yong_xiang_support_shift,regime__ambiguous__yong_xiang_support_shift,regime__signed__structural_activation_shift,regime__active__structural_activation_shift,regime__ambiguous__structural_activation_shift,regime__signed__geju_state_change,regime__active__geju_state_change,regime__ambiguous__geju_state_change,regime__signed__special_structure_change,regime__active__special_structure_change,regime__ambiguous__special_structure_change,regime__signed__tiaohou_change,regime__active__tiaohou_change,regime__ambiguous__tiaohou_change,regime__signed__rooting_exposure_change,regime__active__rooting_exposure_change,regime__ambiguous__rooting_exposure_change,regime__signed__major_relation_change,regime__active__major_relation_change,regime__ambiguous__major_relation_change,regime__signed__key_pillar_change,regime__active__key_pillar_change,regime__ambiguous__key_pillar_change,regime__signed__stem_branch_convergence,regime__active__stem_branch_convergence,regime__ambiguous__stem_branch_convergence,regime__direction_score,regime__contradiction_count,regime__confidence,regime__n_active,regime__n_agree,regime__relation_intensity,regime__season_efficacy,regime__stem_rooted,regime__fav_minus_unfav_clean,regime_relrole__COMPETING_HAP_CLASH,regime_relrole__AMBIGUOUS,regime_relrole__SUPPORTS_USEFUL_OR_BINDS,regime_relrole__SUPPORTS_HARMFUL,regime_relrole__CLASHES_USEFUL_STRUCTURE,regime_relrole__CLASHES_HARMFUL_STRUCTURE,regime_relrole__STRUCTURAL_MOVEMENT,yearctx__contextual_trigger,yearctx__dy_context,yearctx__event_intensity,yearctx__valence,yearctx__reinforce,yearctx__fuyin_natal_year,yearctx__fuyin_natal_dae,yearctx__binglin_dy,yearctx__fanyin,tgctx__stem_effect,tgctx__stem_role__SUPPORTS_USEFUL_STRUCTURE,tgctx__stem_role__CONTROLS_EXCESS,tgctx__stem_role__OVERBURDENS_WEAK_STRUCTURE,tgctx__stem_role__DRAINS_EXCESS,tgctx__stem_role__DRAINS_WEAK,tgctx__stem_role__SUPPLIES_NEEDED_RESOURCE,tgctx__stem_role__FEEDS_HARMFUL_EXCESS,tgctx__stem_role__OVERBURDENS_OR_COVERS,tgctx__stem_role__AMBIGUOUS,tgctx__stem_role__NEUTRAL,tgctx__branch_effect,tgctx__branch_role__SUPPORTS_USEFUL_STRUCTURE,tgctx__branch_role__CONTROLS_EXCESS,tgctx__branch_role__OVERBURDENS_WEAK_STRUCTURE,tgctx__branch_role__DRAINS_EXCESS,tgctx__branch_role__DRAINS_WEAK,tgctx__branch_role__SUPPLIES_NEEDED_RESOURCE,tgctx__branch_role__FEEDS_HARMFUL_EXCESS,tgctx__branch_role__OVERBURDENS_OR_COVERS,tgctx__branch_role__AMBIGUOUS,tgctx__branch_role__NEUTRAL,year_natal_rel__valence,year_natal_rel__intensity,year_natal_rel__role__COMPETING_HAP_CLASH,year_natal_rel__role__AMBIGUOUS,year_natal_rel__role__SUPPORTS_USEFUL_OR_BINDS,year_natal_rel__role__SUPPORTS_HARMFUL,year_natal_rel__role__CLASHES_USEFUL_STRUCTURE,year_natal_rel__role__CLASHES_HARMFUL_STRUCTURE,year_natal_rel__role__STRUCTURAL_MOVEMENT,year_elem__stem_sign,year_elem__branch_sign
V4UD_051_P01,V4UD_051,PROJECT,False,negative,1992,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4025000000000001,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.4503,0.0,0.9,6.0,6.0,2.1575,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.13249999999999998,0.0,1.7225,-0.125,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7225,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0
V4UD_052_P01,V4UD_052,PROJECT,False,positive,2009,52.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.1612,2.0,0.35,5.0,3.0,1.68,0.5,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.034999999999999996,-1.2,0.0,0.05,-1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
V4UD_052_P01,V4UD_052,PROJECT,False,negative,2006,51.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.1612,2.0,0.35,5.0,3.0,1.68,0.5,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.08212499999999998,-1.2,3.0774999999999997,0.14249999999999993,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11749999999999994,3.0774999999999997,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
V4UD_053_P01,V4UD_053,PROJECT,False,positive,2014,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5925,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.2014,0.0,0.75,6.0,3.0,3.1625,-0.25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.37026215625000014,0.0,2.4825,0.5325000000000001,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5075000000000001,2.4825,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0
V4UD_053_P01,V4UD_053,PROJECT,False,negative,2012,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5925,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.2014,0.0,0.75,6.0,3.0,3.1625,-0.25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.14312499999999997,0.0,2.6325,-0.2874999999999999,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.38749999999999996,2.6325,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0
V4UD_054_P01,V4UD_054,PROJECT,False,positive,2001,58.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.15,2.0,0.35,5.0,3.0,3.4675,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.188,-0.6,2.8175,0.335,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31,2.8175,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
V4UD_054_P01,V4UD_054,PROJECT,False,negative,2000,54.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.15,2.0,0.35,5.0,3.0,3.4675,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.56028,0.6,3.34,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,3.34,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0
V4UD_055_P01,V4UD_055,PROJECT,True,positive,1984,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.21999999999999997,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.3441,0.0,0.75,5.0,5.0,1.5975,-0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05025000000000002,1.2,2.635,0.004999999999999949,1.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.355,2.635,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
V4UD_055_P01,V4UD_055,PROJECT,True,negative,1986,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.21999999999999997,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.3441,0.0,0.75,5.0,5.0,1.5975,-0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.9719921250000002,0.0,2.1574999999999998,-1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3900000000000001,2.1574999999999998,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-1.0,1.0
V4UD_057_P01,V4UD_057,STATUS,False,positive,2024,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.35750000000000004,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.3857,0.0,0.9,5.0,5.0,2.2925,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-0.40737500000000004,0.0,1.435,-0.9225,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9225,1.435,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-1.0
V4UD_057_P01,V4UD_057,STATUS,False,negative,2022,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.35750000000000004,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.3857,0.0,0.9,5.0,5.0,2.2925,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.40100859375,1.2,2.3625,0.38749999999999996,1.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3125,2.3625,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
V4UD_060_P01,V4UD_060,STATUS,False,positive,1968,56.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,1.0,0.0,-0.8,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.30749999999999994,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.4077,2.0,0.35,7.0,5.0,2.56,0.5,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.15825,0.6,3.2199999999999998,0.16500000000000004,0.5,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.285,3.2199999999999998,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0
V4UD_060_P01,V4UD_060,STATUS,False,negative,1960,67.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,1.0,0.0,-0.8,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.3475000000000001,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.3752,2.0,0.35,7.0,5.0,3.335,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.17962500000000003,-0.6,0.8049999999999999,-0.36749999999999994,-0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5175,0.8049999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
V4UD_061_P01,V4UD_061,STATUS,True,positive,1996,83.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.16999999999999993,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.327,0.0,0.75,5.0,5.0,1.6075,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.18475000000000005,1.2,2.635,-0.37000000000000005,1.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49500000000000005,2.635,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
V4UD_061_P01,V4UD_061,STATUS,True,negative,2004,74.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.16999999999999993,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.327,0.0,0.75,5.0,5.0,1.6075,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0525,0.0,0.5,-0.075,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
V4UD_063_P01,V4UD_063,STATUS,True,positive,1974,81.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.3350000000000001,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.2327,2.0,0.35,5.0,3.0,2.31,0.5,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.557875,1.2,0.8049999999999999,0.9324999999999999,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6325,0.8049999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
V4UD_063_P01,V4UD_063,STATUS,True,negative,1978,81.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.3350000000000001,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.2327,2.0,0.35,5.0,3.0,2.31,0.5,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.36478574999999985,1.2,3.1100000000000003,0.21499999999999989,1.0,0.0,0.0,1.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3350000000000001,2.31,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
V4UD_065_P01,V4UD_065,STATUS,False,positive,1981,63.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.21000000000000002,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.331,0.0,0.75,5.0,5.0,1.68,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.5752872187500001,-1.2,2.4825,-0.7425000000000002,-1.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.39250000000000007,2.4825,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-1.0,-1.0
V4UD_065_P01,V4UD_065,STATUS,False,negative,1974,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8875,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.2567,0.0,0.75,4.0,3.0,3.34,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.042294625,1.2,2.59,1.0825,1.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5325,2.59,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
V4UD_066_P01,V4UD_066,STATUS,True,positive,2007,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0,0.19249999999999995,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.1389,0.0,0.75,6.0,3.0,1.5725,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1122335000000003,0.0,3.0199999999999996,-1.485,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.235,3.0199999999999996,1.0,1.0,0.0,3.0,0.0,0.0,0.0,-1.0,1.0
V4UD_066_P01,V4UD_066,STATUS,True,negative,2010,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6,1.0,0.0,0.19249999999999995,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.1389,0.0,0.75,6.0,3.0,1.5725,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.017499999999999995,0.0,1.1,0.024999999999999994,0.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
V4UD_069_P01,V4UD_069,STATUS,True,positive,1962,53.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,1.0,0.0,-0.8,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.6325,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.3207,2.0,0.35,7.0,5.0,0.805,-0.5,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2755731875000001,-1.2,1.9425,0.44,-1.0,1.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.515,1.4425,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
V4UD_069_P01,V4UD_069,STATUS,True,negative,1980,68.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,1.0,0.0,-0.8,1.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,-0.2375,1.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,-0.4085,0.0,0.9,6.0,6.0,3.1675,0.25,0.0,-0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11437499999999998,0.0,3.1674999999999995,0.11249999999999999,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2375,3.1674999999999995,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
V4UD_074_P01,V4UD_074,STATUS,True,positive,1996,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.6325,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.1797,2.0,0.35,5.0,3.0,2.1,-0.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.34186150000000004,1.2,2.58,0.46,1.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.335,2.58,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
V4UD_074_P01,V4UD_074,STATUS,True,negative,1998,62.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.6325,1.0,0.0,-0.5,1.0,0.0,1.0,1.0,0.0,0.1797,2.0,0.35,5.0,3.0,2.1,-0.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.2934225,0.0,2.6,-0.6824999999999999,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6325,2.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0
V4UD_076_P01,V4UD_076,STATUS,True,positive,2007,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.2179,0.0,0.75,4.0,3.0,3.3925,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.12249999999999998,1.2,0.0,0.175,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
V4UD_076_P01,V4UD_076,STATUS,True,negative,2012,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.2179,0.0,0.75,4.0,3.0,3.3925,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.880774125,0.0,2.705,1.24,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.165,2.705,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0
V4UD_077_P01,V4UD_077,STATUS,True,positive,1974,40.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,0.4000000000000001,1.0,0.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.1891,2.0,0.35,5.0,3.0,2.165,0.75,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.11174999999999999,1.2,1.42,-0.135,1.0,1.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11499999999999999,0.9199999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
V4UD_077_P01,V4UD_077,STATUS,True,negative,1984,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.9225,1.0,0.0,-0.5,1.0,0.0,0.0,1.0,1.0,-0.2513,0.0,0.75,4.0,3.0,1.435,0.25,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.7051948124999999,1.2,1.5274999999999999,-1.085,1.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.985,1.5274999999999999,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0
V4UD_078_P01,V4UD_078,STATUS,True,positive,1970,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.0,1.0,0.9374999999999998,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.2782,0.0,0.75,4.0,4.0,3.44,0.5,0.0,0.5,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.8940375,-0.6,3.5675,1.3199999999999998,-0.5,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7449999999999999,3.5675,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0
