pair_id,subject_id,pair_origin,axis,repeat,fold,model,correct
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,0.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_046,MLV2_DEV_050,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_049,MLV2_DEV_058,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_001,NEWDEV2_005,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_020,NEWDEV2_031,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_036,NEWDEV2_100,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_038,MLV2_DEV_012,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_046,NEWDEV2_005,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4EXP_PAIR_050,MLV2_DEV_032,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC,1.0
V4PRE_PAIR_001,NEWDEV2_006,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,2,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_008,NEWDEV2_029,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,2,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_011,NEWDEV2_039,PREEXISTING_414_SOURCE_REVIEW,STATUS,3,2,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,2,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,2,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,2,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,2,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,2,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_046,MLV2_DEV_050,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,2,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_049,MLV2_DEV_058,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,2,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_001,NEWDEV2_005,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_020,NEWDEV2_031,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_036,NEWDEV2_100,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_038,MLV2_DEV_012,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_046,NEWDEV2_005,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,2,ALL_ELASTICNET_AUTO,1.0
V4EXP_PAIR_050,MLV2_DEV_032,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,2,ALL_ELASTICNET_AUTO,1.0
V4PRE_PAIR_001,NEWDEV2_006,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,2,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_008,NEWDEV2_029,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,2,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_011,NEWDEV2_039,PREEXISTING_414_SOURCE_REVIEW,STATUS,3,2,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_019,NEWDEV2_068,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,2,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_031,MLV2_DEV_003,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,2,HGB_ALL_EXPLORATORY,1.0
V4PRE_PAIR_041,MLV2_DEV_038,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,2,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_044,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,2,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_045,MLV2_DEV_043,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,2,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_046,MLV2_DEV_050,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,2,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_049,MLV2_DEV_058,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,2,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_001,NEWDEV2_005,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_020,NEWDEV2_031,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_024,NEWDEV2_029,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_025,MLV2_DEV_043,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,2,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_029,MLV2_DEV_063,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_036,NEWDEV2_100,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_038,MLV2_DEV_012,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,HGB_ALL_EXPLORATORY,1.0
V4EXP_PAIR_045,MLV2_DEV_003,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,2,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_046,NEWDEV2_005,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,2,HGB_ALL_EXPLORATORY,0.0
V4EXP_PAIR_050,MLV2_DEV_032,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,2,HGB_ALL_EXPLORATORY,0.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,AGE_YOUNGER_FIXED,0.0
V4PRE_PAIR_007,NEWDEV2_028,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_016,NEWDEV2_065,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_017,NEWDEV2_066,PREEXISTING_414_SOURCE_REVIEW,STATUS,3,3,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_024,NEWDEV2_078,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_029,NEWDEV2_091,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_037,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,AGE_YOUNGER_FIXED,1.0
V4PRE_PAIR_038,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,AGE_YOUNGER_FIXED,0.0
V4PRE_PAIR_048,MLV2_DEV_057,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,AGE_YOUNGER_FIXED,1.0
V4EXP_PAIR_018,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_019,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_022,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_023,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_031,NEWDEV2_054,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_039,NEWDEV2_084,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_041,MLV2_DEV_044,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_044,MLV2_DEV_057,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_048,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,AGE_YOUNGER_FIXED,0.0
V4EXP_PAIR_051,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,AGE_YOUNGER_FIXED,0.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,AGE_LATER_FIXED,1.0
V4PRE_PAIR_007,NEWDEV2_028,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,AGE_LATER_FIXED,0.0
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,AGE_LATER_FIXED,0.0
V4PRE_PAIR_016,NEWDEV2_065,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,AGE_LATER_FIXED,0.0
V4PRE_PAIR_017,NEWDEV2_066,PREEXISTING_414_SOURCE_REVIEW,STATUS,3,3,AGE_LATER_FIXED,0.0
V4PRE_PAIR_024,NEWDEV2_078,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,AGE_LATER_FIXED,0.0
V4PRE_PAIR_029,NEWDEV2_091,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,AGE_LATER_FIXED,0.0
V4PRE_PAIR_037,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,AGE_LATER_FIXED,0.0
V4PRE_PAIR_038,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,AGE_LATER_FIXED,1.0
V4PRE_PAIR_048,MLV2_DEV_057,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,AGE_LATER_FIXED,0.0
V4EXP_PAIR_018,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,AGE_LATER_FIXED,1.0
V4EXP_PAIR_019,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,AGE_LATER_FIXED,1.0
V4EXP_PAIR_022,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,AGE_LATER_FIXED,1.0
V4EXP_PAIR_023,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,AGE_LATER_FIXED,1.0
V4EXP_PAIR_031,NEWDEV2_054,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,AGE_LATER_FIXED,1.0
V4EXP_PAIR_039,NEWDEV2_084,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,AGE_LATER_FIXED,1.0
V4EXP_PAIR_041,MLV2_DEV_044,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,AGE_LATER_FIXED,1.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,AGE_LATER_FIXED,1.0
V4EXP_PAIR_044,MLV2_DEV_057,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,AGE_LATER_FIXED,1.0
V4EXP_PAIR_048,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,AGE_LATER_FIXED,1.0
V4EXP_PAIR_051,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,AGE_LATER_FIXED,1.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,CONTROL_FIXED,0.5
V4PRE_PAIR_007,NEWDEV2_028,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,CONTROL_FIXED,1.0
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,CONTROL_FIXED,0.0
V4PRE_PAIR_016,NEWDEV2_065,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,CONTROL_FIXED,0.0
V4PRE_PAIR_017,NEWDEV2_066,PREEXISTING_414_SOURCE_REVIEW,STATUS,3,3,CONTROL_FIXED,0.0
V4PRE_PAIR_024,NEWDEV2_078,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,CONTROL_FIXED,1.0
V4PRE_PAIR_029,NEWDEV2_091,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,CONTROL_FIXED,1.0
V4PRE_PAIR_037,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,CONTROL_FIXED,0.0
V4PRE_PAIR_038,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,CONTROL_FIXED,1.0
V4PRE_PAIR_048,MLV2_DEV_057,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,CONTROL_FIXED,0.0
V4EXP_PAIR_018,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,CONTROL_FIXED,1.0
V4EXP_PAIR_019,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,CONTROL_FIXED,0.0
V4EXP_PAIR_022,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,CONTROL_FIXED,0.0
V4EXP_PAIR_023,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,CONTROL_FIXED,0.0
V4EXP_PAIR_031,NEWDEV2_054,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,CONTROL_FIXED,0.5
V4EXP_PAIR_039,NEWDEV2_084,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,CONTROL_FIXED,0.5
V4EXP_PAIR_041,MLV2_DEV_044,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,CONTROL_FIXED,1.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,CONTROL_FIXED,1.0
V4EXP_PAIR_044,MLV2_DEV_057,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,CONTROL_FIXED,0.0
V4EXP_PAIR_048,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,CONTROL_FIXED,0.0
V4EXP_PAIR_051,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,CONTROL_FIXED,0.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG5_GROUP_L2,0.0
V4PRE_PAIR_007,NEWDEV2_028,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG5_GROUP_L2,0.5
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG5_GROUP_L2,0.0
V4PRE_PAIR_016,NEWDEV2_065,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG5_GROUP_L2,0.0
V4PRE_PAIR_017,NEWDEV2_066,PREEXISTING_414_SOURCE_REVIEW,STATUS,3,3,TG5_GROUP_L2,1.0
V4PRE_PAIR_024,NEWDEV2_078,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG5_GROUP_L2,0.0
V4PRE_PAIR_029,NEWDEV2_091,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,TG5_GROUP_L2,0.0
V4PRE_PAIR_037,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,TG5_GROUP_L2,1.0
V4PRE_PAIR_038,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,TG5_GROUP_L2,0.5
V4PRE_PAIR_048,MLV2_DEV_057,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,TG5_GROUP_L2,0.5
V4EXP_PAIR_018,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG5_GROUP_L2,1.0
V4EXP_PAIR_019,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG5_GROUP_L2,0.0
V4EXP_PAIR_022,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG5_GROUP_L2,1.0
V4EXP_PAIR_023,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG5_GROUP_L2,0.5
V4EXP_PAIR_031,NEWDEV2_054,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG5_GROUP_L2,0.0
V4EXP_PAIR_039,NEWDEV2_084,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG5_GROUP_L2,0.0
V4EXP_PAIR_041,MLV2_DEV_044,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG5_GROUP_L2,1.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG5_GROUP_L2,1.0
V4EXP_PAIR_044,MLV2_DEV_057,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG5_GROUP_L2,1.0
V4EXP_PAIR_048,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,TG5_GROUP_L2,0.0
V4EXP_PAIR_051,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,TG5_GROUP_L2,0.5
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG10_STEM_L2,0.0
V4PRE_PAIR_007,NEWDEV2_028,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG10_STEM_L2,1.0
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG10_STEM_L2,1.0
V4PRE_PAIR_016,NEWDEV2_065,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG10_STEM_L2,1.0
V4PRE_PAIR_017,NEWDEV2_066,PREEXISTING_414_SOURCE_REVIEW,STATUS,3,3,TG10_STEM_L2,1.0
V4PRE_PAIR_024,NEWDEV2_078,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG10_STEM_L2,0.0
V4PRE_PAIR_029,NEWDEV2_091,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,TG10_STEM_L2,0.0
V4PRE_PAIR_037,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,TG10_STEM_L2,0.0
V4PRE_PAIR_038,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,TG10_STEM_L2,1.0
V4PRE_PAIR_048,MLV2_DEV_057,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,TG10_STEM_L2,0.0
V4EXP_PAIR_018,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG10_STEM_L2,1.0
V4EXP_PAIR_019,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG10_STEM_L2,0.0
V4EXP_PAIR_022,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG10_STEM_L2,0.0
V4EXP_PAIR_023,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG10_STEM_L2,0.0
V4EXP_PAIR_031,NEWDEV2_054,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG10_STEM_L2,1.0
V4EXP_PAIR_039,NEWDEV2_084,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG10_STEM_L2,1.0
V4EXP_PAIR_041,MLV2_DEV_044,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG10_STEM_L2,1.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG10_STEM_L2,1.0
V4EXP_PAIR_044,MLV2_DEV_057,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG10_STEM_L2,1.0
V4EXP_PAIR_048,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,TG10_STEM_L2,0.0
V4EXP_PAIR_051,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,TG10_STEM_L2,1.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_007,NEWDEV2_028,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_009,NEWDEV2_030,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_016,NEWDEV2_065,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_017,NEWDEV2_066,PREEXISTING_414_SOURCE_REVIEW,STATUS,3,3,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_024,NEWDEV2_078,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_029,NEWDEV2_091,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_037,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,TG10_STEM_BRANCH_L2,1.0
V4PRE_PAIR_038,MLV2_DEV_022,PREEXISTING_414_SOURCE_REVIEW,RECOGNITION,3,3,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_048,MLV2_DEV_057,PREEXISTING_414_SOURCE_REVIEW,PROJECT,3,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_018,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_019,NEWDEV2_065,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_022,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG10_STEM_BRANCH_L2,1.0
V4EXP_PAIR_023,NEWDEV2_059,V4_TARGET_EXPANSION_2026-08-16,COMPETITIVE,3,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_031,NEWDEV2_054,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_039,NEWDEV2_084,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_041,MLV2_DEV_044,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG10_STEM_BRANCH_L2,1.0
V4EXP_PAIR_042,MLV2_DEV_011,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG10_STEM_BRANCH_L2,1.0
V4EXP_PAIR_044,MLV2_DEV_057,V4_TARGET_EXPANSION_2026-08-16,PROJECT,3,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_048,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,TG10_STEM_BRANCH_L2,0.0
V4EXP_PAIR_051,NEWDEV2_066,V4_TARGET_EXPANSION_2026-08-16,STATUS,3,3,TG10_STEM_BRANCH_L2,0.0
V4PRE_PAIR_002,NEWDEV2_010,PREEXISTING_414_SOURCE_REVIEW,COMPETITIVE,3,3,TG10_SB_STRENGTH_L2,1.0
