event_row_id,batch_id,subject_id,name,preassigned_axis,event_year,polarity,event_type,event_description,source_url,source_title,source_publisher,source_date,source_quality,exclude,exclude_reason,source_batch_file,source_url_valid,event_keyword_family
14b7a32e489252e92ade,7,V5DEV_074,Luchino Visconti,PROJECT,1971,positive,cannes_anniversary_prize,Morte a Venezia received the Cannes festival's 25th Anniversary Prize.,https://www.festival-cannes.com/en/p/luchino-visconti/,Luchino Visconti,Festival de Cannes,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,award
8cad23a69f739f17ee69,7,V5DEV_144,Bernard Arnault,STATUS,1978,positive,company_chair_accession,Became chairman of the family construction company Ferret-Savinel.,https://www.lvmh.com/en/our-group/governance/bernard-arnault,"Bernard Arnault, Chairman and CEO",LVMH,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,office
fcc7d70651f24e4a0ded,7,V5DEV_144,Bernard Arnault,STATUS,1989,positive,lvmh_chair_ceo_accession,Became majority shareholder of LVMH and has served as chairman and CEO from that year.,https://www.lvmh.com/en/our-group/governance/bernard-arnault,"Bernard Arnault, Chairman and CEO",LVMH,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,office
580d45d4dafc0c1909ad,7,V5DEV_002,Maureen Connolly,COMPETITIVE,1951,positive,grand_slam_win,Won the U.S. Women's National Singles Championship.,https://www.tennisfame.com/hall-of-famers/inductees/maureen-connolly/,Maureen Connolly Brinker,International Tennis Hall of Fame,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
6d0a4396335c946d2bea,7,V5DEV_002,Maureen Connolly,COMPETITIVE,1952,positive,major_titles_breakthrough,Won Wimbledon and successfully defended the U.S. national singles title.,https://www.tennisfame.com/hall-of-famers/inductees/maureen-connolly/,Maureen Connolly Brinker,International Tennis Hall of Fame,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
24ad1fd02e5a9a818944,7,V5DEV_002,Maureen Connolly,COMPETITIVE,1953,positive,calendar_grand_slam,"Won all four major singles championships in the same calendar year, becoming the first woman to complete the calendar Grand Slam.",https://www.usopen.org/en_US/news/articles/2017-05-11/us_open_moments_sept_7_1953.html,"US Open Moments: Sept. 7, 1953",USTA / US Open,2017-05-11,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
fcbff1638a913d2f3032,7,V5DEV_002,Maureen Connolly,COMPETITIVE,1954,positive,major_titles_win,Won Roland Garros and Wimbledon singles titles.,https://www.tennisfame.com/hall-of-famers/inductees/maureen-connolly/,Maureen Connolly Brinker,International Tennis Hall of Fame,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
873be03dd8a27cc9fcec,7,V5DEV_002,Maureen Connolly,COMPETITIVE,1954,,career_ending_accident,A horseback-riding accident ended her competitive career.,https://www.usopen.org/en_US/visit/court_of_champions.html,Court of Champions - Maureen Connolly,USTA / US Open,,high,True,Injury/accident excluded from COMPETITIVE negative coding.,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,
624a94f0d68b9a095f21,7,V5DEV_077,Massimo Troisi,PROJECT,1981,positive,david_best_actor_win,Won the David di Donatello for Best Actor for Ricomincio da tre.,https://www.daviddidonatello.it/news/for-your-consideration.php,For Your Consideration,Accademia del Cinema Italiano / David di Donatello,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,
148a2c9e1d041d02d54c,7,V5DEV_077,Massimo Troisi,PROJECT,1996,positive,oscar_project_recognition,The Postman (Il Postino) received five Academy Award nominations; Troisi was nominated for Best Actor and co-nominated for adapted screenplay.,https://www.oscars.org/oscars/ceremonies/1996/B,The 68th Academy Awards | 1996,Academy of Motion Picture Arts and Sciences,1996-03-25,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,award
4e9f32e4cad73ce2a79c,7,V5DEV_091,Margot Honecker,STATUS,1958,positive,deputy_minister_accession,Became deputy minister for education in the GDR.,https://www.deutsche-biographie.de/dbo071012.html,"Honecker, Margot",Deutsche Biographie,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,office
6e1e871dee5bdcc53fac,7,V5DEV_091,Margot Honecker,STATUS,1963,positive,education_minister_accession,Became Minister for Education and a member of the GDR Council of Ministers.,https://www.bundesstiftung-aufarbeitung.de/de/recherche/kataloge-datenbanken/biographische-datenbanken/margot-honecker,"Honecker, Margot",Bundesstiftung Aufarbeitung,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,office
c01cbb8ade56950d55dd,7,V5DEV_091,Margot Honecker,STATUS,1989,negative,government_resignation,Resigned with the Willi Stoph government and from the SED Central Committee in November/December 1989.,https://www.bundesstiftung-aufarbeitung.de/de/recherche/kataloge-datenbanken/biographische-datenbanken/margot-honecker,"Honecker, Margot",Bundesstiftung Aufarbeitung,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,resign
5f2f41558fa762780996,7,V5DEV_026,Heinz Neuhaus,COMPETITIVE,1952,positive,european_title_win,"Won the European heavyweight championship, beginning a reign that lasted until 1955.",https://www.munzinger.de/register/portrait/biographien/heinz%2Bneuhaus/01/52060,Heinz Neuhaus,Munzinger,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
1ee67b97cac135dbe18b,7,V5DEV_026,Heinz Neuhaus,COMPETITIVE,1955,negative,european_title_loss,Lost the European heavyweight championship to Franco Cavicchi.,https://boxrec.com/en/box-pro/21301,Heinz Neuhaus,BoxRec,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
e3f50746d102997fcb98,7,V5DEV_026,Heinz Neuhaus,COMPETITIVE,1956,negative,european_title_challenge_loss,Lost another European heavyweight title bout to Franco Cavicchi.,https://boxrec.com/en/box-pro/21301,Heinz Neuhaus,BoxRec,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
3876c4143009d8e04ee8,7,V5DEV_026,Heinz Neuhaus,COMPETITIVE,1957,negative,national_title_loss,Lost a German heavyweight title bout to Hans Kalbfell by technical knockout.,https://boxrec.com/en/box-pro/21301,Heinz Neuhaus,BoxRec,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
d7076b90387410406eb9,7,V5DEV_087,Enrico Maria Salerno,PROJECT,1970,positive,directorial_film_success,"Anonimo veneziano, his directorial debut, became one of the major successes of Italian cinema according to his official archive biography.",https://enricomariasalerno.it/biografia_artistica.htm,Biografia Artistica,Centro Studi Enrico Maria Salerno,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,release
db0eed9155db620a0136,7,V5DEV_087,Enrico Maria Salerno,PROJECT,1988,positive,television_series_success,Disperatamente Giulia became one of the most-watched television series according to his official archive biography.,https://enricomariasalerno.it/biografia_artistica.htm,Biografia Artistica,Centro Studi Enrico Maria Salerno,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,
be30fc808fbfbd7c2289,7,V5DEV_103,Andrée Putman,STATUS,1978,positive,design_company_founder_accession,Founded Ecart International in Paris.,https://ecart.paris/en/pages/designer/ecart-studio,Ecart Design,Ecart,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,office
df6ccb6aff99f3f768b4,7,V5DEV_103,Andrée Putman,STATUS,1994,,company_sale,Ecart was sold in 1994.,https://www.architecturaldigest.com/story/andr%C3%A9e-putman-is-having-a-major-design-revival,Andrée Putman Is Back in the Spotlight,Architectural Digest,2026-08-10,high,True,Sale without evidence of involuntary authority loss is not automatically negative STATUS.,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,
9b72a9c2dc6928ae92a9,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1983,negative,tour_final_loss,Reached the Florence singles final and finished runner-up.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,Francesco Cancellotti | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
be363e4e8d33b5beec4e,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1984,negative,tour_final_loss,Finished runner-up at Bordeaux.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,Francesco Cancellotti | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
3936c422b6fdabdc140d,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1984,positive,tour_titles_win,Won ATP singles titles in Florence and Palermo.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,Francesco Cancellotti | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
c599dc9dcadc4cf59cd6,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1985,positive,career_high_ranking,Reached a career-high ATP singles ranking of No. 21.,https://www.atptour.com/en/players/francesco-cancellotti/c013/player-stats,Francesco Cancellotti | Player Stats,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
2fb5d78df665f38b793b,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1987,negative,tour_final_losses,Finished runner-up at Bari and St. Vincent.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,Francesco Cancellotti | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
a4597ec609ea9651e528,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1988,negative,tour_final_loss,Finished runner-up at Bastad.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,Francesco Cancellotti | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
453c865d505100dc9e93,7,V5DEV_046,Jacques Cousteau,PROJECT,1956,positive,film_palme_and_oscar_success,"The Silent World, produced from Calypso expeditions, won the Palme d'Or and an Academy Award.",https://www.cousteau.org/know/vessels/calypso/,Calypso,The Cousteau Society,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,award
bcdb037e476aa6c6b718,7,V5DEV_104,Mary Wells Lawrence,STATUS,1966,positive,agency_founder_ceo_accession,Founded Wells Rich Greene and led it as its top executive.,https://www.hbs.edu/leadership/20th-century-leaders/details?profile=mary_w_lawrence,Mary W. Lawrence,Harvard Business School,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,office
683edc682815b55ef15f,7,V5DEV_104,Mary Wells Lawrence,STATUS,1990,,voluntary_ceo_exit,Left the industry as the agency was sold in 1990.,https://www.lahistoriadelapublicidad.com/protagonista-29/mary-wells-lawrence,Mary Wells Lawrence,Centro de Documentación Publicitaria,,medium,True,Voluntary/transactional exit is not automatically a negative STATUS event.,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,office
0531146bd69fbd55bbd1,7,V5DEV_032,Buddy Baer,COMPETITIVE,1941,negative,world_title_challenge_loss,Lost his first World Heavyweight Championship challenge to Joe Louis by disqualification.,https://boxrec.com/wiki/index.php/Joe_Louis_vs._Buddy_Baer_%281st_meeting%29,Joe Louis vs. Buddy Baer (1st meeting),BoxRec,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
af91cb0f1e4edd0fd5fd,7,V5DEV_032,Buddy Baer,COMPETITIVE,1942,negative,world_title_challenge_loss,Lost the rematch for the World Heavyweight Championship to Joe Louis by first-round knockout.,https://boxrec.com/wiki/index.php/Joe_Louis_vs._Buddy_Baer_%282nd_meeting%29,Joe Louis vs. Buddy Baer (2nd meeting),BoxRec,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title
57abc93f99e530783aea,7,V5DEV_063,Nat King Cole,PROJECT,1950,positive,recording_number_one_hit,Mona Lisa reached No. 1 on the popular charts.,https://www.grammy.com/artists/nat-king-cole/1733/,"Nat King Cole Grammy Awards and Nominations, Song & Bio",Recording Academy / GRAMMY.com,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,release
ba760c59b5517ec6c3c0,7,V5DEV_063,Nat King Cole,PROJECT,1960,positive,grammy_win,Won a Grammy for Midnight Flyer.,https://www.grammy.com/artists/nat-king-cole/1733/,"Nat King Cole Grammy Awards and Nominations, Song & Bio",Recording Academy / GRAMMY.com,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,award
f158c643eb936430a639,7,V5DEV_145,Louis Ducatel,STATUS,1969,negative,presidential_election_loss,"Was an official candidate in the 1969 French presidential election and received about 1.27% in the first round, failing to advance.",https://www.legifrance.gouv.fr/cons/id/CONSTEXT000017665556/,Décision du 15 mai 1969 arrêtant la liste des candidats,Conseil constitutionnel / Légifrance,1969-05-15,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,election
ffaaa41c8ad082566eff,7,V5DEV_067,Michel Audiard,PROJECT,1982,positive,cesar_screenplay_win,"Won the César for Best Screenplay, Dialogue or Adaptation for Garde à vue with Jean Herman and Claude Miller.",https://www.academie-cinema.org/evenements/ceremonie-des-cesar-1982/,La Cérémonie des César 1982,Académie des César,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,award
f292e7a449a06a614d0a,7,V5DEV_106,Björn Engholm,STATUS,1988,positive,minister_president_accession,Became Minister-President of Schleswig-Holstein on 31 May 1988.,https://www.schleswig-holstein.de/DE/landesportal/land-und-leute/menschen/ministerpraesidenten-seit-1946/_documents/engholm_bjoern,Björn Engholm (SPD),State Government of Schleswig-Holstein,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,office
bcb56ec07c0e5193458a,7,V5DEV_106,Björn Engholm,STATUS,1993,negative,minister_president_and_party_resignation,Resigned as Minister-President and SPD leader amid the renewed Barschel-affair controversy.,https://elpais.com/diario/1993/05/04/internacional/736466401_850215.html,El líder socialdemócrata alemán dimite tras revelarse que mintió sobre el 'escándalo Barschel',El País,1993-05-04,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,office
aadf38bed3c74e6d5bab,7,V5DEV_143,Frederick Barclay,STATUS,1983,positive,major_business_control_gain,"With his twin David, acquired the Ellerman shipping, property and brewing business, a foundation of their later business empire.",https://www.theguardian.com/media/2004/jun/23/pressandpublishing.business,Who are the Barclay brothers?,The Guardian,2004-06-23,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,
5a813893c6e380e76f24,7,V5DEV_143,Frederick Barclay,STATUS,1995,positive,ritz_ownership_gain,"With his twin, acquired London's Ritz hotel.",https://www.theguardian.com/media/2020/mar/04/sir-frederick-barclay-threatens-sue-twin-ritz-london-hotel,Sir Frederick Barclay threatens to sue twin over Ritz London hotel,The Guardian,2020-03-04,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,
72a416741d9914c3ae77,7,V5DEV_143,Frederick Barclay,STATUS,2004,positive,telegraph_ownership_gain,"With his twin, acquired the Telegraph newspaper group.",https://www.washingtonpost.com/archive/politics/2004/06/24/deal-announced-for-sale-of-londons-daily-telegraph/4fecc711-5cdc-4485-9c6c-ff96af4082b6/,Deal Announced for Sale of London's Daily Telegraph,The Washington Post,2004-06-24,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,
273b311d130168035b85,7,V5DEV_143,Frederick Barclay,STATUS,2020,,ritz_sale_family_dispute,The Ritz was sold amid a family control dispute; Frederick publicly objected to the transaction.,https://www.theguardian.com/media/2020/mar/28/frederick-barclay-threatens-legal-action-as-ritz-hotel-is-sold,Frederick Barclay threatens legal action as Ritz hotel is sold,The Guardian,2020-03-28,high,True,Ambiguous personal authority/control mechanism; audit-only.,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,
0148e548021848fde6e3,7,V5DEV_113,Rudolf Höss,STATUS,1940,positive,auschwitz_commandant_accession,Was officially named the first commandant of Auschwitz on 4 May 1940.,https://encyclopedia.ushmm.org/content/en/article/auschwitz?series=15,Auschwitz,United States Holocaust Memorial Museum,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,office
6d2fa0508ceb4b7e6941,7,V5DEV_113,Rudolf Höss,STATUS,1943,,commandant_transfer,His first tenure as Auschwitz commandant ended in November 1943.,https://www.auschwitz.org/en/history/the-ss-garrison/commandants/,Commandants,Auschwitz-Birkenau State Museum,,high,True,Routine/organizational transfer not automatically negative STATUS.,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,
a81b76f9fe960a5ec3c5,7,V5DEV_113,Rudolf Höss,STATUS,1947,,war_crimes_trial_execution,Was tried in Poland and executed after conviction for war crimes.,https://encyclopedia.ushmm.org/content/en/article/auschwitz,Auschwitz,United States Holocaust Memorial Museum,,high,True,Legal punishment/death excluded from core STATUS.,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,
91e2f7724cbaf9ecc178,8,V5DEV_028,Robert Haillet,COMPETITIVE,1958,positive,monte_carlo_title_win,Won the Monte-Carlo singles title.,https://www.landoftennis.com/tournaments_men/monte_carlo_by_player.htm,"Monte-Carlo Masters: Titles by Player, All Men's Singles Champions",Land of Tennis,,medium,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,title
d2d672e6442f8505387a,8,V5DEV_028,Robert Haillet,COMPETITIVE,1959,positive,monte_carlo_title_win,"Won the Monte-Carlo singles title again, defeating Budge Patty in the final.",https://www.landoftennis.com/tournaments_men/monte_carlo_by_year.htm,"Men's Tennis: Monte-Carlo Masters, Singles Champions by Year",Land of Tennis,,medium,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,title
17225f00266d482bd78f,8,V5DEV_028,Robert Haillet,COMPETITIVE,1960,negative,grand_slam_semifinal_loss,Reached the French Championships singles semifinal and lost to defending champion Nicola Pietrangeli.,https://www.supertennis.tv/Media-gallery/Gallery-Categorie-Foto/Protagonisti/Nick-90-La-leggendaria-carriera-di-Nicola-Pietrangeli,La leggendaria carriera di Nicola Pietrangeli,SuperTennis,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,title
bcae2da2bf780a2b225a,8,V5DEV_083,Emmanuelle Seigner,PROJECT,1999,,cesar_nomination,Received a César nomination for Best Supporting Actress for Place Vendôme.,https://www.academie-cinema.org/personnes/emmanuelle-seigner-178171/,Emmanuelle Seigner,Académie des César,,high,True,Nomination only.,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,award
cad1199f96ccb96731f0,8,V5DEV_083,Emmanuelle Seigner,PROJECT,2014,,cesar_nomination,Received a César nomination for Best Actress for La Vénus à la fourrure.,https://www.academie-cinema.org/personnes/emmanuelle-seigner-178171/,Emmanuelle Seigner,Académie des César,,high,True,Nomination only.,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,award
7561d339cd5d518d0a2e,8,V5DEV_138,Jean-Marc Ayrault,STATUS,1977,positive,mayor_accession,"Was elected mayor of Saint-Herblain, becoming the youngest mayor in France at the time.",https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,Jean-Marc Ayrault - Les anciens Premiers ministres,Gouvernement français,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,election
906d2f9b7a923c858a1a,8,V5DEV_138,Jean-Marc Ayrault,STATUS,1989,positive,mayor_nantes_accession,Was elected mayor of Nantes.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,Jean-Marc Ayrault - Les anciens Premiers ministres,Gouvernement français,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,election
0b2b3da7e063c8db2392,8,V5DEV_138,Jean-Marc Ayrault,STATUS,1997,positive,parliamentary_group_leadership,Became president of the Socialist group in the French National Assembly.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,Jean-Marc Ayrault - Les anciens Premiers ministres,Gouvernement français,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,office
c3950aafd63fb5846cf5,8,V5DEV_138,Jean-Marc Ayrault,STATUS,2012,positive,prime_minister_accession,Was appointed Prime Minister of France.,https://www.legifrance.gouv.fr/jorf/article_jo/JORFARTI000026037549,Décret du 18 juin 2012 portant nomination du Premier ministre,Légifrance,2012-06-18,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,office
cf305bb6620bdeafff14,8,V5DEV_138,Jean-Marc Ayrault,STATUS,2014,negative,prime_minister_resignation,Resigned as Prime Minister after the Socialist Party's major losses in the municipal elections.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,Jean-Marc Ayrault - Les anciens Premiers ministres,Gouvernement français,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,office
30ff7afc620d837259cb,8,V5DEV_138,Jean-Marc Ayrault,STATUS,2016,positive,foreign_minister_accession,Returned to government as Minister of Foreign Affairs and International Development.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,Jean-Marc Ayrault - Les anciens Premiers ministres,Gouvernement français,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,office
65fb0320e77fd5b2362d,8,V5DEV_012,Pierre Langlois,COMPETITIVE,1950,negative,french_title_challenge_loss,Lost a closely contested French welterweight championship challenge to Charles Humez.,https://www.lemonde.fr/archives/article/1950/04/26/charles-humez-conserve-de-justesse-devant-pierre-langlois-le-titre-de-champion-de-france-des-mi-moyens_2044450_1819218.html,Charles Humez conserve de justesse devant Pierre Langlois le titre de champion de France,Le Monde,1950-04-26,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,title
e259c9b700123d094756,8,V5DEV_012,Pierre Langlois,COMPETITIVE,1954,negative,world_title_challenge_loss,Lost his middleweight world-title challenge to champion Carl 'Bobo' Olson by technical knockout.,https://time.com/archive/6795359/sport-the-power-shovel/,Sport: The Power Shovel,TIME,1954-12-27,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,title
02876ff6256d944bcd6c,8,V5DEV_012,Pierre Langlois,COMPETITIVE,1954,positive,major_contender_upset_win,Defeated highly ranked world-title contender Joey Giardello at Madison Square Garden.,https://www.lemonde.fr/archives/article/1954/05/24/brillante-victoire-aux-points-de-pierre-langlois-sur-joey-giardello_2028905_1819218.html,Brillante victoire aux points de Pierre Langlois sur Joey Giardello,Le Monde,1954-05-24,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,
849edd5d1367e5fb433e,8,V5DEV_012,Pierre Langlois,COMPETITIVE,1955,negative,world_title_eliminator_loss,Lost a major French middleweight showdown to Charles Humez after returning from his world-title challenge.,https://www.lemonde.fr/archives/article/1955/09/27/langlois-ferrer-hamia-vedettes-ce-soir-de-la-premiere-de-boxe-au-palais-des-sports_3029089_1819218.html,"Langlois, Ferrer, Hamia vedettes ce soir",Le Monde,1955-09-27,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,title
963f2482798934f666a3,8,V5DEV_056,Éric Rohmer,PROJECT,1967,positive,berlin_jury_prize,La Collectionneuse won the Special Jury Prize at the Berlin International Film Festival.,https://www.treccani.it/enciclopedia/eric-rohmer_%28Enciclopedia-del-Cinema%29/,"Rohmer, Eric",Treccani,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,award
9d590c19dbb654d8f8f3,8,V5DEV_056,Éric Rohmer,PROJECT,1976,positive,cannes_grand_prix,La Marquise d'O won the Jury's Special Grand Prix at Cannes.,https://www.festival-cannes.com/en/p/eric-rohmer/,Eric Rohmer,Festival de Cannes,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,award
6ac646d0ab8d6b993697,8,V5DEV_056,Éric Rohmer,PROJECT,1983,positive,berlin_silver_bear,Pauline à la plage won a Silver Bear at Berlin.,https://www.treccani.it/enciclopedia/eric-rohmer_%28Enciclopedia-del-Cinema%29/,"Rohmer, Eric",Treccani,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,award
