pair_id,subject_id,positive_earlier_calc,preassigned_axis,collection_wave,repeat,fold,model,score_kind,correct
PRIMARY_TRUSTED_0011,V5DEVX_017,1,STATUS,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0017,V5DEVX_038,1,STATUS,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0030,V5DEVX_089,1,COMPETITIVE,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0031,V5DEVX_089,0,COMPETITIVE,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0032,V5DEVX_089,1,COMPETITIVE,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0063,V5DEVE2_009,1,STATUS,E2,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0067,V5DEVE2_022,1,COMPETITIVE,E2,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0068,V5DEVE2_022,0,COMPETITIVE,E2,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0070,V5DEVE2_028,1,COMPETITIVE,E2,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0072,V5DEVE2_061,1,STATUS,E2,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0090,V5DEV_008,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0091,V5DEV_008,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0098,V5DEV_013,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0099,V5DEV_013,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0126,V5DEV_028,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0127,V5DEV_028,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0130,V5DEV_030,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0131,V5DEV_030,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0132,V5DEV_030,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0133,V5DEV_030,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0134,V5DEV_030,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0135,V5DEV_030,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0136,V5DEV_030,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0138,V5DEV_034,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0139,V5DEV_034,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0159,V5DEV_040,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0177,V5DEV_117,1,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0178,V5DEV_117,1,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0179,V5DEV_117,0,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0186,V5DEV_138,1,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0187,V5DEV_138,0,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0191,V5DEV_156,1,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0005,V5DEVX_008,1,PROJECT,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0006,V5DEVX_008,0,PROJECT,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0007,V5DEVX_010,0,COMPETITIVE,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0008,V5DEVX_010,1,COMPETITIVE,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0009,V5DEVX_010,0,COMPETITIVE,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0010,V5DEVX_010,1,COMPETITIVE,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0011,V5DEVX_017,1,STATUS,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0017,V5DEVX_038,1,STATUS,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0030,V5DEVX_089,1,COMPETITIVE,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0031,V5DEVX_089,0,COMPETITIVE,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0032,V5DEVX_089,1,COMPETITIVE,E1,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0063,V5DEVE2_009,1,STATUS,E2,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0067,V5DEVE2_022,1,COMPETITIVE,E2,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0068,V5DEVE2_022,0,COMPETITIVE,E2,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0070,V5DEVE2_028,1,COMPETITIVE,E2,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0072,V5DEVE2_061,1,STATUS,E2,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0090,V5DEV_008,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0091,V5DEV_008,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0098,V5DEV_013,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0099,V5DEV_013,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0126,V5DEV_028,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0127,V5DEV_028,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0130,V5DEV_030,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0131,V5DEV_030,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0132,V5DEV_030,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0133,V5DEV_030,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0134,V5DEV_030,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0135,V5DEV_030,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0136,V5DEV_030,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0138,V5DEV_034,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0139,V5DEV_034,1,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0159,V5DEV_040,0,COMPETITIVE,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0177,V5DEV_117,1,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0178,V5DEV_117,1,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0179,V5DEV_117,0,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0186,V5DEV_138,1,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0187,V5DEV_138,0,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0191,V5DEV_156,1,STATUS,ORIGINAL,4,1,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0004,V5DEVX_007,0,COMPETITIVE,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0016,V5DEVX_036,1,STATUS,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0020,V5DEVX_048,1,STATUS,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0026,V5DEVX_052,0,COMPETITIVE,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0036,V5DEVX_115,1,COMPETITIVE,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0037,V5DEVX_115,1,COMPETITIVE,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0052,V5DEVX_154,1,COMPETITIVE,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0053,V5DEVX_154,0,COMPETITIVE,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0054,V5DEVX_154,1,COMPETITIVE,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0055,V5DEVX_154,1,COMPETITIVE,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0056,V5DEVX_154,0,COMPETITIVE,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0057,V5DEVX_154,0,COMPETITIVE,E1,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0064,V5DEVE2_013,1,COMPETITIVE,E2,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0065,V5DEVE2_013,0,COMPETITIVE,E2,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0069,V5DEVE2_027,1,STATUS,E2,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0073,V5DEVE2_080,1,STATUS,E2,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0074,V5DEVE2_083,1,COMPETITIVE,E2,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0084,V5DEV_005,1,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0085,V5DEV_005,1,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0086,V5DEV_005,1,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0087,V5DEV_005,1,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0088,V5DEV_005,0,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0093,V5DEV_010,0,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0104,V5DEV_015,0,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0105,V5DEV_015,0,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0107,V5DEV_020,0,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0137,V5DEV_031,1,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0156,V5DEV_039,1,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0157,V5DEV_039,1,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0158,V5DEV_039,1,COMPETITIVE,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0165,V5DEV_084,1,PROJECT,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0166,V5DEV_084,0,PROJECT,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0167,V5DEV_084,0,PROJECT,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0169,V5DEV_106,1,STATUS,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0173,V5DEV_109,1,STATUS,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0174,V5DEV_109,0,STATUS,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0175,V5DEV_114,1,STATUS,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0176,V5DEV_114,1,STATUS,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0181,V5DEV_121,1,STATUS,ORIGINAL,4,2,TG10_SHARED_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0004,V5DEVX_007,0,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0016,V5DEVX_036,1,STATUS,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0020,V5DEVX_048,1,STATUS,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0026,V5DEVX_052,0,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0036,V5DEVX_115,1,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0037,V5DEVX_115,1,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0052,V5DEVX_154,1,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0053,V5DEVX_154,0,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0054,V5DEVX_154,1,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0055,V5DEVX_154,1,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0056,V5DEVX_154,0,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0057,V5DEVX_154,0,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0064,V5DEVE2_013,1,COMPETITIVE,E2,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0065,V5DEVE2_013,0,COMPETITIVE,E2,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0069,V5DEVE2_027,1,STATUS,E2,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0073,V5DEVE2_080,1,STATUS,E2,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0074,V5DEVE2_083,1,COMPETITIVE,E2,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0084,V5DEV_005,1,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0085,V5DEV_005,1,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0086,V5DEV_005,1,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0087,V5DEV_005,1,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0088,V5DEV_005,0,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0093,V5DEV_010,0,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0104,V5DEV_015,0,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0105,V5DEV_015,0,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0107,V5DEV_020,0,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0137,V5DEV_031,1,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0156,V5DEV_039,1,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0157,V5DEV_039,1,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0158,V5DEV_039,1,COMPETITIVE,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0165,V5DEV_084,1,PROJECT,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0166,V5DEV_084,0,PROJECT,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0167,V5DEV_084,0,PROJECT,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0169,V5DEV_106,1,STATUS,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0173,V5DEV_109,1,STATUS,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0174,V5DEV_109,0,STATUS,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0175,V5DEV_114,1,STATUS,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0176,V5DEV_114,1,STATUS,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,0.0
PRIMARY_TRUSTED_0181,V5DEV_121,1,STATUS,ORIGINAL,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,GENERAL,1.0
PRIMARY_TRUSTED_0004,V5DEVX_007,0,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0016,V5DEVX_036,1,STATUS,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0020,V5DEVX_048,1,STATUS,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0026,V5DEVX_052,0,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0036,V5DEVX_115,1,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0037,V5DEVX_115,1,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0052,V5DEVX_154,1,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0053,V5DEVX_154,0,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0054,V5DEVX_154,1,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0055,V5DEVX_154,1,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0056,V5DEVX_154,0,COMPETITIVE,E1,4,2,TG10_MULTITASK_EFFECT_RIDGE_BALANCED,TASK_CONDITIONED_DIAGNOSTIC,1.0
