subject_id,correct,repeat,model
V5DEV_012,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_026,0.6666666666666666,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_028,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_030,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_090,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_134,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_155,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_156,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_007,1.0,1,NUISANCE_ONLY
V5DEVE2_015,1.0,1,NUISANCE_ONLY
V5DEVE2_028,1.0,1,NUISANCE_ONLY
V5DEVE2_061,1.0,1,NUISANCE_ONLY
V5DEVX_004,1.0,1,NUISANCE_ONLY
V5DEVX_010,0.5,1,NUISANCE_ONLY
V5DEVX_031,0.0,1,NUISANCE_ONLY
V5DEVX_036,1.0,1,NUISANCE_ONLY
V5DEVX_122,1.0,1,NUISANCE_ONLY
V5DEV_003,1.0,1,NUISANCE_ONLY
V5DEV_010,0.0,1,NUISANCE_ONLY
V5DEV_014,0.75,1,NUISANCE_ONLY
V5DEV_024,1.0,1,NUISANCE_ONLY
V5DEV_029,0.5,1,NUISANCE_ONLY
V5DEV_036,0.5,1,NUISANCE_ONLY
V5DEV_040,0.0,1,NUISANCE_ONLY
V5DEV_079,1.0,1,NUISANCE_ONLY
V5DEV_080,1.0,1,NUISANCE_ONLY
V5DEV_109,0.5,1,NUISANCE_ONLY
V5DEV_121,1.0,1,NUISANCE_ONLY
V5DEV_138,0.5,1,NUISANCE_ONLY
V5DEVE2_007,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_015,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_028,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_061,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_004,0.3333333333333333,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_010,0.5,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_031,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_036,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_122,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_003,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_010,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_014,0.75,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_024,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_029,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_036,0.5,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_040,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_079,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_080,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_109,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_121,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_138,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_007,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_015,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_028,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_061,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_004,0.6666666666666666,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_010,0.5,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_031,0.5,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_036,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_122,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_003,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_010,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_014,0.75,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_024,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_029,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_036,0.6666666666666666,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_040,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_079,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_080,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_109,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_121,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_138,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_007,0.5,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_015,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_028,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_061,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_004,0.6666666666666666,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_010,0.5,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_031,0.5,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_036,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_122,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_003,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_010,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_014,0.75,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_024,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_029,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_036,0.6666666666666666,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_040,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_079,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_080,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_109,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_121,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_138,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_007,0.5,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_015,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_028,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_061,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_004,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_010,0.5,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_031,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_036,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_122,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_003,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_010,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_014,0.75,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_024,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_029,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_036,0.6666666666666666,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_040,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_079,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_080,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_109,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_121,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_138,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_007,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_015,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_028,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_061,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_004,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_010,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_031,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_036,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_122,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_003,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_010,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_014,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_024,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_029,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_036,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_040,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_079,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_080,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_109,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_121,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_138,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_007,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_015,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_028,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_061,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_004,0.3333333333333333,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_010,0.25,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_031,0.5,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_036,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_122,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_003,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_010,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_014,0.75,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_024,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_029,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_036,0.5,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_040,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_079,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_080,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_109,0.5,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_121,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_138,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_004,1.0,1,NUISANCE_ONLY
V5DEVE2_083,1.0,1,NUISANCE_ONLY
V5DEVE2_115,1.0,1,NUISANCE_ONLY
V5DEVE2_128,0.5,1,NUISANCE_ONLY
V5DEVX_052,1.0,1,NUISANCE_ONLY
V5DEVX_055,0.0,1,NUISANCE_ONLY
V5DEVX_066,1.0,1,NUISANCE_ONLY
V5DEVX_106,1.0,1,NUISANCE_ONLY
V5DEVX_108,1.0,1,NUISANCE_ONLY
V5DEVX_154,0.8333333333333334,1,NUISANCE_ONLY
V5DEV_005,0.6,1,NUISANCE_ONLY
V5DEV_007,1.0,1,NUISANCE_ONLY
V5DEV_013,0.5,1,NUISANCE_ONLY
V5DEV_034,0.5,1,NUISANCE_ONLY
V5DEV_039,0.0,1,NUISANCE_ONLY
V5DEV_084,1.0,1,NUISANCE_ONLY
V5DEV_106,1.0,1,NUISANCE_ONLY
V5DEV_117,0.6666666666666666,1,NUISANCE_ONLY
V5DEV_118,0.0,1,NUISANCE_ONLY
V5DEV_125,0.0,1,NUISANCE_ONLY
V5DEV_150,1.0,1,NUISANCE_ONLY
V5DEVE2_004,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_083,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_115,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_128,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_052,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_055,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_066,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_106,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_108,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_154,0.5,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_005,0.6,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_007,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_013,0.5,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_034,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_039,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_084,0.3333333333333333,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_106,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_117,0.3333333333333333,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_118,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_125,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_150,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_004,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_083,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_115,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_128,0.5,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_052,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_055,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_066,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_106,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_108,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVX_154,0.6666666666666666,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_005,0.8,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_007,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_013,0.5,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_034,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_039,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_084,0.6666666666666666,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_106,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_117,0.6666666666666666,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_118,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_125,0.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEV_150,1.0,1,NPLUS__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_004,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_083,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_115,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_128,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_052,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_055,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_066,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_106,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_108,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_154,0.5,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_005,0.4,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_007,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_013,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_034,0.5,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_039,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_084,0.3333333333333333,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_106,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_117,0.6666666666666666,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_118,0.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_125,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_150,1.0,1,ASTRO__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_004,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_083,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_115,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_128,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_052,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_055,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_066,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_106,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_108,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVX_154,0.6666666666666666,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_005,0.4,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_007,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_013,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_034,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_039,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_084,0.3333333333333333,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_106,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_117,0.3333333333333333,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_118,0.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_125,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEV_150,1.0,1,NPLUS__ALL_ORTHODOX_RIDGE_AUTO
V5DEVE2_004,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_083,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_115,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_128,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_052,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_055,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_066,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_106,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_108,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_154,0.5,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_005,0.4,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_007,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_013,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_034,0.5,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_039,0.3333333333333333,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_084,0.6666666666666666,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_106,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_117,0.6666666666666666,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_118,0.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_125,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_150,1.0,1,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_004,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_083,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_115,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_128,0.5,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_052,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_055,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_066,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_106,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_108,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVX_154,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_005,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_007,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_013,0.5,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_034,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_039,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_084,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_106,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_117,0.6666666666666666,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_118,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_125,0.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEV_150,1.0,1,NPLUS__ALL_ORTHODOX_ELASTICNET_AUTO
V5DEVE2_001,0.5,1,NUISANCE_ONLY
V5DEVE2_003,1.0,1,NUISANCE_ONLY
V5DEVE2_027,1.0,1,NUISANCE_ONLY
V5DEVE2_126,1.0,1,NUISANCE_ONLY
V5DEVE2_160,1.0,1,NUISANCE_ONLY
V5DEVX_007,0.0,1,NUISANCE_ONLY
V5DEVX_008,0.5,1,NUISANCE_ONLY
V5DEVX_025,1.0,1,NUISANCE_ONLY
V5DEVX_049,1.0,1,NUISANCE_ONLY
V5DEVX_142,0.0,1,NUISANCE_ONLY
V5DEVX_147,1.0,1,NUISANCE_ONLY
V5DEV_009,1.0,1,NUISANCE_ONLY
V5DEV_011,1.0,1,NUISANCE_ONLY
V5DEV_015,0.0,1,NUISANCE_ONLY
V5DEV_017,1.0,1,NUISANCE_ONLY
V5DEV_020,0.0,1,NUISANCE_ONLY
V5DEV_025,0.8,1,NUISANCE_ONLY
V5DEV_037,0.5,1,NUISANCE_ONLY
V5DEV_108,0.3333333333333333,1,NUISANCE_ONLY
V5DEV_114,1.0,1,NUISANCE_ONLY
V5DEV_152,1.0,1,NUISANCE_ONLY
V5DEVE2_001,0.5,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_003,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_027,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_126,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVE2_160,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_007,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_008,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_025,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_049,0.25,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_142,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEVX_147,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_009,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_011,0.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_015,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_017,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_020,1.0,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_025,0.8,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_037,0.75,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
V5DEV_108,0.3333333333333333,1,ASTRO__TG10_RIDGE_DIAGNOSTIC
